Symbol,Date,actuals,predicted
AVAX,2021-12-08,-0.0703344838794411,-0.0857404
AVAX,2021-12-09,-0.0606277494743207,-0.019346775
AVAX,2021-12-10,0.0631814332664169,0.027704487
AVAX,2021-12-11,0.0236182526987762,0.02612052
AVAX,2021-12-12,-0.1037924621681577,-0.047677748
AVAX,2021-12-13,0.0981537239663064,0.082819805
AVAX,2021-12-14,0.1629573730497708,-0.037290547
AVAX,2021-12-15,-0.0244585146191662,0.0615393
AVAX,2021-12-16,0.1327909425794735,-0.0031815334
AVAX,2021-12-17,0.0363303384958528,-0.017030887
AVAX,2021-12-18,-0.0690033251392844,-0.027535029
AVAX,2021-12-19,0.0533571476404186,0.027240401
AVAX,2021-12-20,0.0854603886710716,-0.0066271075
AVAX,2021-12-21,-0.0553660993882575,-0.0356905
AVAX,2021-12-22,0.0434795593576684,-0.03277929
AVAX,2021-12-23,-0.0560274556521335,-0.011146766
AVAX,2021-12-24,0.0065069911899644,-0.02077434
AVAX,2021-12-25,-8.996491581259036e-05,0.014491027
AVAX,2021-12-26,-0.0166626868975158,-0.05394431
AVAX,2021-12-27,-0.0554677815573976,-0.058281146
AVAX,2021-12-28,-0.0388609054741873,-0.03077514
AVAX,2021-12-29,-0.0122703534029265,0.0019720413
AVAX,2021-12-30,0.0743369894149605,-0.002856352
AVAX,2021-12-31,0.0395983720878914,-0.07107554
AVAX,2022-01-01,-0.0055702470038823,-0.050242417
AVAX,2022-01-02,-0.0434439360076949,0.0023977717
AVAX,2022-01-03,-0.0466242438803519,-0.009673672
AVAX,2022-01-04,-0.050377501827909,-4.133856e-05
AVAX,2022-01-05,-0.0281245509445179,0.06955795
AVAX,2022-01-06,-0.0925460933307479,0.061806157
AVAX,2022-01-07,-0.0258172210637738,0.05973125
AVAX,2022-01-08,0.0608613973788512,0.08534592
AVAX,2022-01-09,-0.0552091442371098,0.018975591
AVAX,2022-01-10,0.0595519643790698,0.02658625
AVAX,2022-01-11,0.0724906688864424,0.025740238
AVAX,2022-01-12,-0.0644769579845082,0.05714551
AVAX,2022-01-13,0.0065101799061941,0.03925689
AVAX,2022-01-14,0.0339483460059455,0.045512978
AVAX,2022-01-15,-0.0112130926097724,0.07302737
AVAX,2022-01-16,-0.0604808355575301,0.026478158
AVAX,2022-01-17,-0.0089307866048158,0.059854127
AVAX,2022-01-18,-0.037104942704824,0.010525857
AVAX,2022-01-19,-0.0422733133533356,0.016320625
AVAX,2022-01-20,-0.1728961364191954,0.031942926
AVAX,2022-01-21,-0.0890890116214603,0.06649426
AVAX,2022-01-22,0.0813880721577071,0.08966414
AVAX,2022-01-23,-0.0247747363986015,0.11230429
AVAX,2022-01-24,0.0808693816500247,0.1269487
AVAX,2022-01-25,-0.03262368839244,0.018599924
AVAX,2022-01-26,-0.0166941904887988,0.04154486
AVAX,2022-01-27,0.0359382271661321,0.04506326
AVAX,2022-01-28,0.076062156076174,0.09059489
AVAX,2022-01-29,-0.0577070990541523,0.08056939
AVAX,2022-01-30,0.0277762236523577,0.10656734
AVAX,2022-01-31,0.0527430800826465,0.08676379
AVAX,2022-02-01,-0.0823171519100041,0.09592586
AVAX,2022-02-02,0.0052331437374097,0.069907814
AVAX,2022-02-03,0.1419843781422058,0.069907814
AVAX,2022-02-04,-0.003370434433581,0.05486058
AVAX,2022-02-05,0.0161417293425047,0.07070649
AVAX,2022-02-06,0.0646528421665284,0.07614133
AVAX,2022-02-07,0.0357067591722488,0.090318754
AVAX,2022-02-08,0.0419855772590316,0.066400036
AVAX,2022-02-09,0.0095392695841645,0.043833394
AVAX,2022-02-10,-0.102972061897312,0.03544488
AVAX,2022-02-11,-0.0082618821956252,0.06494184
AVAX,2022-02-12,-0.03231406540354,0.06140137
AVAX,2022-02-13,0.0471508353593381,0.048178874
AVAX,2022-02-14,0.1313387934814158,0.04017164
AVAX,2022-02-15,0.027878302228196,0.03802083
AVAX,2022-02-16,-0.0779883229178454,0.025809439
AVAX,2022-02-17,-0.048865337369347,-0.009440761
AVAX,2022-02-18,0.0174950378550917,0.006682227
AVAX,2022-02-19,-0.0915894900296733,-0.013427114
AVAX,2022-02-20,-0.0975004549457405,-0.053874757
AVAX,2022-02-21,0.068542020098963,-0.0020339382
AVAX,2022-02-22,-0.0117099991941411,-0.051703822
AVAX,2022-02-23,0.0359293460489558,-0.032994997
AVAX,2022-02-24,0.0579667490645365,-0.012423226
AVAX,2022-02-25,0.0100541368727933,-0.027358398
AVAX,2022-02-26,-0.0812813270468262,-0.03925972
AVAX,2022-02-27,0.1257658700147057,-0.040914185
AVAX,2022-02-28,0.027445410087761,0.0031288103
AVAX,2022-03-01,-0.0397184772823391,-0.025311403
AVAX,2022-03-02,-0.0562758520163317,0.03237742
AVAX,2022-03-03,-0.0367614589518996,-0.0074225697
AVAX,2022-03-04,0.0158085940642824,-0.0787679
AVAX,2022-03-05,-0.0559937184848328,-0.044363927
AVAX,2022-03-06,-0.0091345985606108,-0.078470305
AVAX,2022-03-07,0.0129161865644789,-0.11684721
AVAX,2022-03-08,0.0651819767362593,-0.010617704
AVAX,2022-03-09,-0.0458348434473091,0.050074
AVAX,2022-03-10,-0.0397898595487751,0.013456067
AVAX,2022-03-11,-0.001815704592778,-0.000555898
AVAX,2022-03-12,-0.0416516439580579,-0.0025225056
AVAX,2022-03-13,0.0110780071062337,0.019869877
AVAX,2022-03-14,0.0152385704718682,-0.013094934
AVAX,2022-03-15,0.0623264613379486,0.03278959
AVAX,2022-03-16,0.0766705974117203,0.035094634
AVAX,2022-03-17,0.0751547277769597,0.017104052
AVAX,2022-03-18,0.044897719656461,0.011647931
AVAX,2022-03-19,-0.0561930130929193,0.015116678
AVAX,2022-03-20,0.0226475184655323,0.0011768074
FLOW,2021-09-20,-0.1087843195418166,0.029300166
FLOW,2021-09-21,0.127770807389548,0.020094188
FLOW,2021-09-22,0.0420008117719086,0.0758586
FLOW,2021-09-23,-0.0859128616014772,-0.09097374
FLOW,2021-09-24,-0.009677034918365,0.07562992
FLOW,2021-09-25,-0.0562227731112661,-0.07784281
FLOW,2021-09-26,-0.0032833499094688,-0.031774897
FLOW,2021-09-27,-0.0269737809987399,-0.05086288
FLOW,2021-09-28,-0.0064357086510649,-0.0047678663
FLOW,2021-09-29,0.0521102811282179,-0.0878031
FLOW,2021-09-30,0.1089631926146261,0.028602948
FLOW,2021-10-01,0.0581874064328811,0.06846584
FLOW,2021-10-02,0.0286969802524048,0.046001345
FLOW,2021-10-03,0.0759845801208582,0.089081936
FLOW,2021-10-04,-0.0292186728380117,0.050160974
FLOW,2021-10-05,-0.0410999895267591,0.03308545
FLOW,2021-10-06,-0.0162355076683642,0.048610523
FLOW,2021-10-07,-0.0202930554110001,0.07299947
FLOW,2021-10-08,0.0461442987426474,0.09475779
FLOW,2021-10-09,-0.0402659637575376,-0.019497544
FLOW,2021-10-10,-0.0406976431700304,0.049833205
FLOW,2021-10-11,-0.0162872654538526,0.04689736
FLOW,2021-10-12,0.0247072492823619,0.031582285
FLOW,2021-10-13,0.0370454772835913,0.06599958
FLOW,2021-10-14,-0.0570803788207676,0.05937235
FLOW,2021-10-15,-0.0950455051623504,0.030746689
FLOW,2021-10-16,-0.0486965265019659,0.056884024
FLOW,2021-10-17,-0.0414042493347748,0.021971185
FLOW,2021-10-18,-0.0848440599515097,0.0351345
FLOW,2021-10-19,0.0684417134313755,0.026514284
FLOW,2021-10-20,0.0027008316570893,0.0031147797
FLOW,2021-10-21,-0.0315314765886394,-0.0076841116
FLOW,2021-10-22,-0.0342295261568723,0.004700232
FLOW,2021-10-23,-0.0144941537599389,-0.014041263
FLOW,2021-10-24,0.0234492818271465,0.0029160182
FLOW,2021-10-25,-0.0217004386258871,0.019060908
FLOW,2021-10-26,-0.094976744894153,0.015713174
FLOW,2021-10-27,0.0754382128318136,-0.010991648
FLOW,2021-10-28,0.0694836273835766,-0.029033884
FLOW,2021-10-29,0.076552113545137,0.0061551146
FLOW,2021-10-30,-0.051559580645577,0.021381743
FLOW,2021-10-31,0.0041465806747686,0.053198274
FLOW,2021-11-01,0.0297564632488998,0.061099388
FLOW,2021-11-02,-0.0358166982974774,0.007957447
FLOW,2021-11-03,-0.0046478883357398,0.050915897
FLOW,2021-11-04,0.0030601345304424,0.030521972
FLOW,2021-11-05,-0.005770614476903,0.031931687
FLOW,2021-11-06,-0.0021132162862393,0.029591527
FLOW,2021-11-07,0.0102548482079398,0.0056398036
FLOW,2021-11-08,-0.0170997846374729,-0.053433098
FLOW,2021-11-09,-0.0609050672665391,0.07845612
FLOW,2021-11-10,0.0250040830928843,0.037600346
FLOW,2021-11-11,-0.0224517049334567,0.03961814
FLOW,2021-11-12,0.0220281755734077,0.035387207
FLOW,2021-11-13,-0.0149005490875121,0.008754782
FLOW,2021-11-14,0.0258398124082068,0.0022705006
FLOW,2021-11-15,-0.050733282175385,0.00070589595
FLOW,2021-11-16,-0.0032459307112546,0.01826725
FLOW,2021-11-17,-0.070451621102127,0.0002418255
